"","vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_self","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","score","eligible_algo_stake","rank","in_algo_stake_set","eligible_mnde_stake","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"1265","FtsqyUJbftuKnXEicPt6Kq6HgdTxoJw4Cv3sPmsK5ooL",82697.987221847,85281.8485166059,0.002077749879771,0.0963295137616021,0.0566232233188692,10,298442.61,"JSC IOT",0,0,0.989560837188966,0.922428729886867,0.803369065231576,0.841172388967735,TRUE,669,FALSE,TRUE,0,0,0,0
"829","HBfknB1h47CyqQiAK7rC59qtdBNHwGg7HB1hZud3sdgY",60409.696844736,63216.0390751094,0.035460860027316,0.0647537593984962,0.0547882143338454,10,310810.59,"WEBNX",0,0,0.821835296515473,0.924942609692608,0.836662074334408,0.841171842005203,TRUE,670,FALSE,TRUE,0,0,0,0
"828","6yPPsFnekoqRRJerVKrBoHuZayydS9K1bmGM64hPUdvq",243.17543424,43526.4113896748,0.035460860027316,0.0683513357669536,0.0555923777986602,10,310817.25,"WEBNX",0,0,0.821835296515473,0.923840941901763,0.836680002196567,0.841100888992183,FALSE,671,FALSE,TRUE,0,0,0,0
"804","4H31h7d5eZXdeyS6mkhbaj8V5sgbZikBHQxCwyaF6nRq",60471.070873353,63276.3942031397,0.035460860027316,0.0636469962785752,0.0594128531437134,10,311000.22,"WEBNX",0,0,0.821835296515473,0.918607062451228,0.837172533869123,0.841077153397954,TRUE,672,FALSE,TRUE,0,0,0,0
"1008","FjtaPjqtDjQdYJxwC5Jm3TRMeCCaFBFJtLvjFgjoQ4dL",27659.799328589,57471.2849741265,0.0240306940461766,0.500781019805788,0.0940435579939419,10,308442.51,"IS-AS-1",0,0,0.879263461857202,0.871164553835685,0.830287507994858,0.840966658269128,TRUE,673,FALSE,TRUE,0,0,0,0
"925","EEkFzX5tE2RvPgWV1Su4uPJwXEubqRpSkarFLzHsV82R",60554.251208792,63315.7419127052,0.035460860027316,0.0473796531462435,0.0377790446276272,10,309770.73,"WEBNX",0,0,0.821835296515473,0.948244407441757,0.833862905153534,0.840811080923695,TRUE,674,FALSE,TRUE,0,0,0,0
"1066","8y7QS2s8RsrM9nBacPvqyRSQ9W5znw57wmMWvSVPYwZr",0.001,0.001,0.0240306940461766,0.113847536622304,0.0712869387387524,10,307104.39,"IS-AS-1",0,0,0.879263461857202,0.902340099056152,0.82668546131135,0.840593971991082,FALSE,675,FALSE,FALSE,0,0,0,0
"727","BBXLiDyJiBxcKywtMxkqCNeruhZVDXA7ZmYYfQ25P2ay",60470.707371723,63224.8809588493,0.035460860027316,0.134371012759171,0.0786250742030352,10,311731.02,"WEBNX",0,0,0.821835296515473,0.892287183399601,0.839139753338459,0.840565793062703,TRUE,676,FALSE,TRUE,0,0,0,0
"1021","jKDESr1NRt5frYqhBfBZdEJezXfuWifjfTaTWRZFvW3",60172.075639091,62953.3784878387,0.0240306940461766,0.233989205239205,0.092394618476167,10,308160.45,"IS-AS-1",0,0,0.879263461857202,0.873423526837155,0.829528238805584,0.84055637220057,TRUE,677,FALSE,TRUE,0,0,0,0
"1091","AWDiZEPxJizd3f7NxiJijUqHt2NDViGN5CWzzeN5Uoeh",79290.074307515,81690.2614236689,0.0240306940461766,0.0869690096446214,0.0552041379395648,10,306209.61,"IS-AS-1",0,0,0.879263461857202,0.924372813053092,0.824276828803452,0.840436001907848,TRUE,678,FALSE,TRUE,0,0,0,0
"1054","4o5Ti7wcsieUJ8eS4Ep1LERozxNmAWMDXWsta7FDzJzQ",25725.969835759,49992.2315201119,0.0240306940461766,0.212265512265512,0.0801196146542661,10,307403.91,"IS-AS-1",0,0,0.879263461857202,0.890239730177368,0.827491730571689,0.840283381508359,TRUE,679,FALSE,TRUE,0,0,0,0
"759","5hWdaGxdM8xiBs8Kb6S652d7vDLSfHme35q5L7vcTfmW",79379.44104422,81778.2527051424,0.035460860027316,0.137641593692023,0.0758631909608386,10,311416.29,"WEBNX",0,0,0.821835296515473,0.896070839264525,0.838292540717244,0.840205141497531,TRUE,680,FALSE,TRUE,0,0,0,0
"868","3iyfY4m5bWioARmLBcZuMPgcf62sGEY1AigoSPmwVq4K",147.04871712,43079.8359732791,0.035460860027316,0.153548976608187,0.0570335479513471,10,310453.74,"WEBNX",0,0,0.821835296515473,0.921866603588956,0.835701480098458,0.840196307508037,FALSE,681,FALSE,TRUE,0,0,0,0
"615","2mxWiqtwdpE8zgkWxwFaJLn127dbuuHY4D32d8A6UnPL",82317.073891511,85407.7327631547,0.0384840129881662,0.118742954485602,0.0762352197954141,10,312527.34,"Korea Telecom",0,0,0.806646179544161,0.895561176487926,0.841283344208493,0.840129767512398,TRUE,682,FALSE,TRUE,0,0,0,0
"781","5tuzKhGEnS44QyKur42TPFdgkLs2yAT8GQsVHvBTHz47",60451.575267397,63257.8242623317,0.035460860027316,0.154831988187251,0.0726963144804763,10,311202.9,"WEBNX",0,0,0.821835296515473,0.900409317656858,0.837718122322934,0.840097010301319,TRUE,683,FALSE,TRUE,0,0,0,0
"989","DhU3Q2NoCxU5ArXJWm3zxFDRuBiPU4fGrJ8kUasPxMnQ",0,43433.5700752043,0.035460860027316,0.0295772456709957,0.0295772456709957,10,308817.18,"WEBNX",0,0,0.821835296515473,0.959480503251698,0.831296071375503,0.839700908464436,FALSE,684,FALSE,FALSE,0,0,0,0
"931","37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",330713.494589542,365680.434344184,0.035460860027316,0.0473134493968483,0.0473134493968483,10,309696.3,"WEBNX",0,0,0.821835296515473,0.935182701583787,0.833662549180487,0.839652214339969,TRUE,685,FALSE,TRUE,0,0,0,0
"1063","dm2s5zdPPcBrW4rCn94wQfxqo862VXacRgVKuukeypx",60330.793277138,63158.9957731796,0.0240306940461766,0.157345287165796,0.0811980644530288,10,307134.27,"IS-AS-1",0,0,0.879263461857202,0.888762302441187,0.826765894422658,0.839611397721706,TRUE,686,FALSE,TRUE,0,0,0,0
"1262","ouLzBTp7vqzT1mhjtg1TpYHwACJpeB5akRC1zDVdg1N",44753.593518949,62488.5496608897,0.00081774150712545,0.312017880670055,0.0848027298346185,10,298547.46,"TerraHost AS",0,0,0.995891451221663,0.883824072937576,0.803651307926376,0.839393850357282,TRUE,687,FALSE,TRUE,0,0,0,0
"1206","jUP5hCf2fGJEz8F2j2gACezxFYCNE9zo1eTMsRQjRK9",60167.757986549,62949.4838898741,0.0100241298684703,0.225627177738431,0.0824346245888425,10,301711.95,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.887068270652036,0.812169707404369,0.839079815827378,TRUE,688,FALSE,TRUE,0,0,0,0
"772","8SvCoTWmD6m7RxWLG92cWcQ6os8Ebd87vTYJ3yRv71MY",60341.993286855,63185.3643098899,0.035460860027316,0.112858018207283,0.0848490585442892,10,311247.63,"WEBNX",0,0,0.821835296515473,0.88376060468831,0.837838529721488,0.83890896114878,TRUE,689,FALSE,TRUE,0,0,0,0
"954","Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN",60166.748088921,62992.5427018167,0.035460860027316,0.0625528393175452,0.0482647292489039,10,309348.18,"WEBNX",0,0,0.821835296515473,0.933879490956914,0.832725454980069,0.838831125676043,TRUE,690,FALSE,TRUE,0,0,0,0
"1249","F6ui6Rz6cCKBtyrSBqnNY5RzTzENdjFFpTJZYw47GD31",60170.368080043,62996.2924246647,0.00605067985652631,0.194082113706727,0.0729471789841691,10,299607.75,"HOSTING-SOLUTIONS",0,0,0.969599790256429,0.900065644565904,0.806505472035765,0.838793841956647,TRUE,691,FALSE,TRUE,0,0,0,0
"893","5qdCvzzeCXfGH7EPjfu1fBNjL6DtcwV2w24A2m1xRM9p",60473.945777588,63251.9280824125,0.035460860027316,0.0853089344865661,0.0650054569926952,10,310165.11,"WEBNX",0,0,0.821835296515473,0.910945446626885,0.834924525315433,0.838758560985551,TRUE,692,FALSE,TRUE,0,0,0,0
"1280","78TqFdfHpVULu9EbsouUEGibUJb27DwNLYGsR9qqJJeb",33146.861670406,59392.1944293375,0.0019559901450492,0.259801767676768,0.0651581959894335,10,297663.84,"myLoc managed IT AG",1843126632452,0,0.990172590175678,0.910736201068644,0.801272716701015,0.838754503725396,TRUE,693,FALSE,TRUE,8.30795325966042e-05,78,0,78
"1083","53RJBy7aBGA7Aag6AryxEmBbsHDgwfBWagLrPbGHnfvR",74847.341874677,77265.7978934518,0.0240306940461766,0.114824941564072,0.0760678867315778,10,306443.34,"IS-AS-1",0,0,0.879263461857202,0.895790415261928,0.824905999857869,0.838721333658079,TRUE,694,FALSE,TRUE,0,0,0,0
"1239","7oRCGUVzrprUqt9HqMuiSDMDhyN4proYsSGSLiFjHme2",60163.758135871,62947.047142684,0.00864301283368958,0.0977042683564423,0.0634902142805314,10,300007.62,"Inetcom LLC",0,0,0.95657522638929,0.913021261015803,0.807581870570526,0.838614647653819,TRUE,695,FALSE,TRUE,0,0,0,0
"1006","5TFdzjKE6LnkhQArxWjt26yVCXskPo3fUXE8F351Cfn7",41439.340433381,67021.8993570961,0.0315789703954631,0.113346988795518,0.062187085900462,10,308474.73,"WEBNX",0,0,0.841338932769246,0.914806488306613,0.830374240084762,0.838555904207132,TRUE,696,FALSE,TRUE,0,0,0,0
"858","8tMnVxscJu4zgBc9SWmXNHoY4UyERSss2ftHbPnNWBpU",25369.242741637,37671.1589679366,0.035460860027316,0.328040966386555,0.0757480812308966,10,310608,"WEBNX",0,0,0.821835296515473,0.896228534419104,0.836116728149005,0.838543569918469,TRUE,697,FALSE,TRUE,0,0,0,0
"86","9c5bpzVRbfsYY2fannb4hyX5CJUPg3BfH2cL6sR7kJM4",652459.550759934,654315.056530202,0.00171218138779373,0.724507567471961,0.724507567471961,5,331006.695,"TEFINCOM S.A.",0,0,0.991397549607285,0.00745720710943425,0.891027387635913,0.838502014052548,TRUE,698,FALSE,TRUE,0,0,0,0
"1166","5bjKPhoQDcpPVeMhu83SEtXqXA9vw62k7KhL9zpsK31b",45180.704131222,62892.6811693228,0.0200245681007299,0.180153820243797,0.0508021197454828,10,303542.46,"IS-AS-1",0,0,0.899391294082432,0.930403380060079,0.817097204545601,0.838473693360074,TRUE,699,FALSE,TRUE,0,0,0,0
"1178","6V8U2Fkwworj6xfFukBBVHgvgcXWXo8ghghCpsYUSgZJ",44188.392740073,51393.0945601086,0.0138198159864212,0.403535370288466,0.0864305601131652,10,302983.92,"IS-AS-1",0,0,0.930565603441801,0.881594018644758,0.815593686808324,0.838358622585507,TRUE,700,FALSE,TRUE,0,0,0,0
"1222","66fsNu5A6iB1WUXGjuBMBXm2qYQrbtc385bcVYaVu7QD",41373.878066028,43678.8288993705,0.00730482054751708,0.612608676046176,0.0940435579939419,10,300890.52,"Amarutu Technology Ltd",0,0,0.963298657002297,0.871164553835685,0.809958523648627,0.83825746956358,TRUE,701,FALSE,TRUE,0,0,0,0
"1267","DDCWKg1piRArvzrfu3QC9bPKANz71LpYRuQaSJ2FnNQy",81470.470366951,83866.9517846233,0.0019559901450492,0.18946416111122,0.0845083891565441,10,298374.21,"myLoc managed IT AG",4054889981963,0,0.990172590175678,0.884227306432703,0.803184941241836,0.838186299938647,TRUE,702,FALSE,TRUE,0.00018276171610302,172,0,172
"1298","99pDvgeCTExgyafsUZB3hwTMcNSqyHaXpEUwWj8U6FUy",27403.213202664,57036.0065390423,0.000342962824510952,0.120780756873434,0.0556770962311775,10,296197.92,"m.it services & consulting UG(haftungsbeschraenkt)",3686253264905,0,0.998276864410842,0.923724881458235,0.797326648878782,0.837965007620595,TRUE,703,FALSE,TRUE,0.000166159065193208,156,0,156
"1153","2ViVhbfV3uJb5xVBBBs4HZaoMK1M2WhHJB1sRDnp8R4o",25115.933642727,40246.1155096547,0.0199132029885348,0.275625,0.0664857161111947,10,304003.26,"RELIABLESITE",0,0,0.899950821746947,0.908917558188392,0.818337618792276,0.837861183815773,TRUE,704,FALSE,TRUE,0,0,0,0
"823","wmSPko9UVREdh8YqPBMP4KCERBnFtBbFipvUjX79ABU",60552.175362357,63357.177627141,0.035460860027316,0.232142487178284,0.0877984840199403,10,310861.44,"WEBNX",0,0,0.821835296515473,0.87972002439563,0.836798955984676,0.837798475174872,TRUE,705,FALSE,TRUE,0,0,0,0
"1252","3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z",25100.169960139,47013.8251032474,0.00854958671089431,0.108056094232565,0.0594268857515088,10,299314.89,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.918587838409467,0.805717130637586,0.837680645574988,TRUE,706,FALSE,TRUE,0,0,0,0
"1259","31XTYdLdpZh3gAEr6oKkXRhx9hiEWJwRh84jo92C5CBX",0,28604.1520201329,0.0100241298684703,0.113618881118881,0.039470990447054,10,298822.32,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.945926517740628,0.804391195643045,0.837623902710097,FALSE,707,FALSE,FALSE,0,0,0,0
"976","A4hHNvkF2eDKhzZWehEBDzAcsMTcMUVXJypBgtk9TpDK",79374.068116225,81772.8632454215,0.035460860027316,0.0751469328514523,0.0548817700546416,10,309042,"WEBNX",0,0,0.821835296515473,0.924814442561471,0.831901257857572,0.837499816474472,TRUE,708,FALSE,TRUE,0,0,0,0
"1172","CraRZ3Pk5mJC2sfGXGH2rFRYjr8LPVz2gLowNbujcND3",60168.356304449,62993.514538192,0.0157815187796537,0.145489216310828,0.0850373911744949,10,303109.74,"WorldStream B.V.",0,0,0.920709491767921,0.883502597452542,0.815932378042084,0.837249643185325,TRUE,709,FALSE,TRUE,0,0,0,0
"1287","5nkSzU4oVSDdxZvorYwxz6BQab2VfmHbdA9AnpYVkAL7",360.125661044,34778.1235394785,0.000790719870438081,0.554650831624516,0.0737515036662838,10,296899.2,"Hosting Ukraine LTD",0,0,0.996027215043645,0.898963755914606,0.79921440431044,0.837166325315869,FALSE,710,FALSE,TRUE,0,0,0,0
"1092","63CeFmqGDCSUUbF2EZ6UfMwoCzrZYJptAvj143qVeh1",101.99771712,49747.5911869014,0.0256149214127342,0.25036770762777,0.077424863755414,10,306197.91,"OVH SAS",0,0,0.871303886178627,0.893931417750244,0.824245333910471,0.836845579170169,FALSE,711,FALSE,TRUE,0,0,0,0
"991","EKaSRpvxwg2GGMqnqEUoVwSvDGxnRj2MpUyf8AsQmbTU",60563.244419792,63279.0827443843,0.035460860027316,0.0814576594454438,0.0579868253503655,10,308807.64,"WEBNX",0,0,0.821835296515473,0.920560656412555,0.831270390924302,0.836687319898963,TRUE,712,FALSE,TRUE,0,0,0,0
"1293","LSV1yYBUsxwY8y7AgL2RcJDVJjnwxfeShxaXm7Edrwr",10759.814784546,15352.3711198717,0.0023958231499068,0.356428571428571,0.0596006471249309,0,296546.7,"ORACLE-BMC-31898",0,0,0.987962753278524,0.918349793140355,0.798265519714188,0.836686961295329,TRUE,713,FALSE,TRUE,0,0,0,0
"1254","AkTJNhRStpi6FmehZi2tit96vQgXkmgpkfGfrp4krQuN",19836.049805844,58738.7084978959,0.00864301283368958,0.169391545954046,0.0704471462018364,10,299094.84,"Inetcom LLC",0,0,0.95657522638929,0.903490577073859,0.805124784381117,0.835991451820278,TRUE,714,FALSE,TRUE,0,0,0,0
"1292","C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To",126192.367007773,128273.37564357,0.00179995824431618,0.107595097782858,0.0716116359307889,10,296596.26,"Sibirskie Seti Ltd.",0,0,0.990956535553957,0.901895278501755,0.798398928850614,0.835984433701216,TRUE,715,FALSE,TRUE,0,0,0,0
"1198","5znzbnUiJTPe3TgZw9L1saWCWQsuXSAgwEP4FA1edEsi",81944.965972012,84526.7513079364,0.0149050986455994,0.212125235963951,0.0873595096439246,10,302258.61,"RELIABLESITE",0,0,0.925112857427732,0.880321399554068,0.813641245711849,0.835919967040617,TRUE,716,FALSE,TRUE,0,0,0,0
"1125","CqDkE6NwoHNyRdU3x4h52pKrf3iD4RyTszwhNYyRyXKm",79028.630063175,81427.3099272121,0.0240306940461766,0.12516262888654,0.0831340359511053,10,305337.42,"IS-AS-1",0,0,0.879263461857202,0.886110108531933,0.82192900566585,0.835686699146526,TRUE,717,FALSE,TRUE,0,0,0,0
"1124","4aFj9VyXDrqU4TnKWnMVuPaAVTaF4GZLLKZN2iZivW29",110567.038679916,113093.522997544,0.025693232077854,0.107835574289538,0.0749067733994387,10,305341.38,"SERVER-MANIA",0,0,0.870910432764919,0.897381088322205,0.821939665475783,0.835276816046913,TRUE,718,FALSE,TRUE,0,0,0,0
"134","9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF",5189506.94440817,5242772.00259847,0.0726483569632946,0.0481935210356443,0.0481935210356443,7,321417.114,"PACKET",0,0,0.634995514292858,0.933977043007491,0.865213470769509,0.835084829176023,TRUE,719,FALSE,TRUE,0,0,0,0
"96","EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",498358.186881431,505718.923161657,0.0837988667441912,0.113821312243321,0.113821312243321,5,328801.27,"UAB Cherry Servers",3213558775723075,0,0.578972415380862,0.844069919740588,0.885090667605591,0.834840109735248,TRUE,720,FALSE,TRUE,0.0999999867443905,93898,0,93898
"93","GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",874502.289686537,875634.690234454,0.00232745779150345,0.729950962982653,0.729950962982653,2,329633.094,"NEXEON",0,0,0.988306238851045,0,0.887329830670534,0.834608521877495,TRUE,721,FALSE,TRUE,0,0,0,0
"746","LneJvrSDJGqfpbsKHPfyaxSPecBtqRHTJnwyBzG4vPC",47851.584004062,69140.2703600056,0.044279905195258,0.116226206743448,0.0673384876165362,10,311559.75,"WEBNX",0,0,0.777526090079062,0.907749299567488,0.838678716558884,0.834583741947266,TRUE,722,FALSE,TRUE,0,0,0,0
"1205","7hQFSPy3ZkFQLaWek8PnCoF1HeSTPz5SYQYzrKHHKSxy",47283.233923226,77151.0845414035,0.0149050986455994,0.315599627224627,0.0940435579939419,10,301859.73,"RELIABLESITE",0,0,0.925112857427732,0.871164553835685,0.812567512129572,0.834389645383605,TRUE,723,FALSE,TRUE,0,0,0,0
"1244","3LAgxxZPwSQvCeZ2kWBBAZx9ioVs3jEE4b8DAaNzx172",79305.686403523,81707.1390354429,0.0127162346964004,0.119604747162023,0.0721597164791834,10,299903.04,"IS-AS-1",0,0,0.936110286598277,0.901144432792675,0.807300354680949,0.834336042522978,TRUE,724,FALSE,TRUE,0,0,0,0
"1281","21YUExgXBLkR2FcPzMxcPC5BdrwG5qzMjwf8BmpSCGem",60169.774216953,62994.9765925213,0.00854958671089431,0.103271174186338,0.0600012286313397,10,297644.94,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.917801014487098,0.801221840335429,0.834162205040839,TRUE,725,FALSE,TRUE,0,0,0,0
"1192","DXv73X82WCjVMsqDszK3z764tTJMU3nPXyCU3UktudBG",44758.1378081,55302.0630897637,0.0180108438444587,0.407665679908327,0.086446254565136,10,302471.91,"IS-AS-1",0,0,0.909508775292471,0.881572517951195,0.814215421837751,0.834057252839511,TRUE,726,FALSE,TRUE,0,0,0,0
"1283","6JwTC7k6yEsGnoVrfN2PjcwMhNLEFAJBrFdo1ygYY3MM",101.998717558,49737.5808904486,0.00854958671089431,0.0845356726606727,0.0566832555199727,10,297215.55,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.922346488470459,0.80006597776299,0.833622731829991,FALSE,727,FALSE,TRUE,0,0,0,0
"49","25NKahLoee3o1z6wYU1rqf1dJgMmmfN7KBc6WmyNxt51",416102.650118867,417037.489638599,0.119139432772322,0.0710533392446389,0.0710533392446389,3,339066.798,"AMAZON-02",0,0,0.401412100641541,0.902660119860233,0.912724146730669,0.833286599111539,TRUE,728,FALSE,TRUE,0,0,0,0
"26","CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",1917964.46750727,1960505.83850581,0.146609711397363,0.0417173823900845,0.0417173823900845,6,347765.314,"TERASWITCH",554641990436269,0,0.263394183363235,0.942849061778584,0.936139431390664,0.833156287877822,TRUE,729,FALSE,TRUE,0.0250006097580374,23475,0,23475
"1076","4n7VikBy3jT2HHBjeJrTARCrBko8xhxRRLSULj79RCZL",60543.991386976,63350.1118236371,0.035460860027316,0.0659410922754576,0.0534326935636231,10,306852.3,"WEBNX",0,0,0.821835296515473,0.926799612202316,0.826006867501793,0.833118375403938,TRUE,730,FALSE,TRUE,0,0,0,0
"1208","EbWmbjxUrq8uifB4gCJLaxv7joYmsXL4qVpX26xYMFBh",44662.209982204,59097.874656497,0.0178223856986726,0.254554536735643,0.0810354572092198,10,301635.27,"IS-AS-1",0,0,0.910455638669088,0.88898506705423,0.811963294721133,0.833040714738749,TRUE,731,FALSE,TRUE,0,0,0,0
"144","CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",288004.267221919,833992.495560938,0.0726483569632946,0.0421966467418297,0.0421966467418297,7,320108.604,"PACKET",0,0,0.634995514292858,0.942192491164872,0.861691130392087,0.833007294128574,TRUE,732,FALSE,TRUE,0,0,0,0
"1251","FqERCVEHjm9P9hghJwWbyN4TqwCCAYteeX1v6gBtt88p",43540.352734585,48967.2395408803,0.0116886911883248,0.534701426024955,0.0845437797885119,10,299355.21,"Amarutu Technology Ltd",0,0,0.941272935904941,0.884178822858103,0.80582566688417,0.83269087411613,TRUE,733,FALSE,TRUE,0,0,0,0
"1018","GW2AzEi3mttnuhnNH2hGqMuUz3FYKqo5Vgspp8Rx44L7",73477.828791989,75605.552537603,0.035460860027316,0.132736566521218,0.0855136716519284,10,308261.97,"WEBNX",0,0,0.821835296515473,0.882850114612479,0.829801517569305,0.832656606410498,TRUE,734,FALSE,TRUE,0,0,0,0
"1309","5pcSptdL9QTfWLJS6ebhwGBKLeReVdyn5ixRdRbp7brh",82059.908533362,84640.5929496891,0.002077749879771,0.119895567729727,0.0694253036498047,10,294897.96,"JSC IOT",0,0,0.989560837188966,0.904890455427135,0.793827324000078,0.832483489985065,TRUE,735,FALSE,TRUE,0,0,0,0
"1200","7sywGRbKBLt38kJ7VuxXuTgRy76B4KQ9qMPMjcTG69rV",60285.732679987,63117.8482516088,0.0240306940461766,0.0983405483405483,0.0557461301479557,10,302162.4,"IS-AS-1",0,0,0.879263461857202,0.923630308096079,0.813382260784174,0.831998449204017,TRUE,736,FALSE,TRUE,0,0,0,0
"1308","4FCCbZyS2Za1RpAk1uw3Ewa25B1BmuybipvUpBzR6RpB",79586.801215071,82658.4812396176,0.0015172179061527,0.117960487853121,0.080251854724811,10,294942.78,"Cosmonova LLC",0,0,0.992377097505168,0.89005856722636,0.793947973667039,0.831868653762084,TRUE,737,FALSE,TRUE,0,0,0,0
"1154","cEwTa6WgFT6wuiEdR59PCxqW7vZ9v5L1BZuMWwFoW1D",60166.583438602,62991.1891266749,0.0240306940461766,0.368338219433757,0.0940435579939419,10,303996.33,"IS-AS-1",0,0,0.879263461857202,0.871164553835685,0.818318964124894,0.831760086061464,TRUE,738,FALSE,TRUE,0,0,0,0
"1142","FbFakm9MAnd1J6637FLPSLbrqh33zakdCh5VSMW3umop",0,43444.4139175717,0.035460860027316,0.0235470085470086,0.023243154523596,10,304528.59,"WEBNX",0,0,0.821835296515473,0.968157923336902,0.819751739487166,0.831488147018424,FALSE,739,FALSE,FALSE,0,0,0,0
"1289","8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo",60178.112389619,63003.358750815,0.00864301283368958,0.115524401624945,0.0708698515547321,10,296791.29,"Inetcom LLC",0,0,0.95657522638929,0.902911489745625,0.798923924489783,0.831177014417079,TRUE,740,FALSE,TRUE,0,0,0,0
"1159","7xSQKGWBwASNFVzBHyJnS1Vivhu5Ha6m14RfkToYPEyx",25313.055937567,48745.780105651,0.0240306940461766,0.321005439005439,0.0940435579939419,10,303708.69,"IS-AS-1",0,0,0.879263461857202,0.871164553835685,0.817544674294353,0.831164478499509,TRUE,741,FALSE,TRUE,0,0,0,0
"1114","E2J7T2reBRF1VesJJozG6T73RiLoNBqjfFmZR3zoDkGK",73539.445089287,76002.3792733473,0.0320961797877671,0.117560757257448,0.0765161601683238,10,305759.43,"HVC-AS",0,0,0.838740336515566,0.895176300808385,0.823065002228869,0.831023615086785,TRUE,742,FALSE,TRUE,0,0,0,0
"1279","5HedSkUKfYmusiV7rAppuHbz7fp8JmUoLLJjJqCQLS5j",162.697632186,50001.7751033339,0.0142172763433866,0.117489495798319,0.052756144519067,10,297818.01,"JSC Ukrtelecom",0,0,0.928568657891382,0.927726453975072,0.801687722483154,0.830903153429952,FALSE,743,FALSE,TRUE,0,0,0,0
"1273","4qAfgXUJiY18MhpPEpuCnEmNDpDN9uYfPcPYBstUdYtz",79525.730807185,81709.9849044546,0.0101686412276568,0.220624601847428,0.090841918083072,10,298140.84,"Inetcom LLC",0,0,0.948910067387806,0.875550656564815,0.802556739261049,0.830687552611609,TRUE,744,FALSE,TRUE,0,0,0,0
"1313","BHZCk3XnebkC7QKk6az18LBPrqgrL6HRp8bUKX9Mg46v",73456.384548242,75251.9106487071,0.000790719870438081,0.165596827689219,0.0890620510864731,10,294467.67,"Hosting Ukraine LTD",0,0,0.996027215043645,0.877988994325651,0.792669038743564,0.830517985526814,TRUE,745,FALSE,TRUE,0,0,0,0
"1189","BWBf7yJzAgDrDA5L5Tjn9TN7DbsjKdjcWJPT7gNi51nD",79340.38315547,81740.4219629282,0.0240306940461766,0.161052728676697,0.085664380644038,10,302602.68,"IS-AS-1",0,0,0.879263461857202,0.882643650069308,0.814567437833927,0.82975730400946,TRUE,746,FALSE,TRUE,0,0,0,0
"1296","9qCmUkgnUkPZSqeV1AwMkNquf32JcYXDELaKh6PvzZjz",31495.879885026,58675.096174156,0.00612532623554035,0.459301994301994,0.0940435579939419,10,296283.6,"Ikoula Net SAS",0,0,0.96922474718153,0.871164553835685,0.797557288402773,0.829629764017421,TRUE,747,FALSE,TRUE,0,0,0,0
"1136","7o7Td7ZkMqgubXJYWpWkzR9Jj43TVuzjCpBLB41bdGv7",0,43613.3379335965,0.035460860027316,0.0583440576362536,0.0485185284199958,10,304902.27,"WEBNX",0,0,0.821835296515473,0.933531797503569,0.820757637915329,0.829598366899062,FALSE,748,FALSE,FALSE,0,0,0,0
"1284","5W2NsaxYhXVHdAXAe19r8KpATnr2xoJ2DsjMmLagZS5u",38680.77146854,68050.5498317938,0.0100241298684703,0.194650763889894,0.0888364742048659,10,297140.85,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.878298024511303,0.799864894984721,0.828939941186054,TRUE,749,FALSE,TRUE,0,0,0,0
"1102","5mUKu45ufC2wHqt9fvpZDLgGxb4ErfHz1E6kNfj4ivDt",0,43477.7250323636,0.035460860027316,0.201677295424098,0.0783756708729895,10,306080.37,"WEBNX",0,0,0.821835296515473,0.892628854748354,0.823928931370206,0.828891443190873,FALSE,750,FALSE,FALSE,0,0,0,0
