vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_stake_msol,eligible_stake_vemnde,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"Gd5ngiHe5vQbDW6EbQ1wNNsvumwL1M3ranZ3xh4Wy8Hm","7","0","1.17.22","0.9807092574371394","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.9697860608957817","NO_BOND","false","false","false","false","false","true","0","0","287","0","0","0","0"
"DgXagy9ggXCXjxZiH2D8M5HZDaUvERAE6Lh3jSNCMLZ6","7","0","1.17.26","0.9987552767750795","1","0.9","0","0.880682274579376","0.9981106128298685","0.9956748558634412","1","0.9695115670597717","NO_BOND","false","false","false","false","false","true","0","0","288","0","0","0","0"
"BQ8kUgoPwZ1HZKWPFKozv6dcXcmGrvbG8TCXZZXnjSJL","0","0","1.17.25","0.986847459449491","1","0.9","0.92","0.8448823560036625","0.9987228955190935","0.9987228955190935","1","0.9694548895205125","","false","false","false","false","false","true","0","0","289","0","0","0","0"
"6SQJfKXxqacQpYmCNtqvabV6kfHrPGqXm9q2iH7zsied","7","0","1.17.26","0.9936366969599105","1","0.92","0","0.8448823560036625","0.9987228955190935","0.9987228955190935","1","0.9691064500077445","NO_BOND","false","false","false","false","false","true","0","0","290","0","0","0","0"
"F7WubP6g5CLmumKWyB4yUouyucxZbnJxFKJtxq3DiRhA","7","0","1.17.22","0.9750859604284221","1","0.9","0","0.9929326899110835","0.9951051285903973","0.997464902882186","1","0.9690583864969782","NO_BOND","false","false","false","false","false","true","0","0","291","0","0","0","0"
"JeDosjMNLfyjzj8Zpu27U6s2vbidbKZj4N3in2KRECB","1","0","1.17.22","0.9783682652882157","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.9690309021380645","","false","false","false","false","false","true","0","0","292","0","0","0","0"
"GwT72fNWtBrFa9GsBru2kPso1NEw3AnzrjPwprVAv32X","0","0","1.17.22","0.9982453651388088","1","1","0.2","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.9690022783578978","NO_BOND","false","false","false","false","false","true","0","0","293","0","0","0","0"
"HpeyxYuEXXdB7Xx58pWN6o6aKdw6mxSRBHYAZpXsdkpS","7","0","1.17.26","0.9799052780427795","1","0.9","0","0.9812314276042307","0.9892671412893843","0.9950634178506166","1","0.9689832493840926","NO_BOND","false","false","false","false","false","true","0","0","294","0","0","0","0"
"5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574","7","0","1.17.22","0.977783428015196","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.9688422449532194","BLACKLIST,NO_BOND","true","false","false","false","false","true","0","0","295","0","0","0","0"
"8XPteKmVNkkAwESc7b68BLKLLfHfBwKrag9jk2JnotqM","7","0","1.17.22","0.9874877192477756","1","0.9","0.92","0.9904963980266289","0.9904963980266289","0.9250691162195972","1","0.9687560531448157","","false","false","false","false","false","true","0","0","296","0","0","0","0"
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn","5","0","1.17.22","0.9348223212258591","1","0.95","0.9255","0.9972616598872235","0.9973520466818818","0.9994524075118946","0.9732304312453902","0.9685295391811949","NO_BOND","false","false","false","false","false","true","4821.5885870659995","15.126663665","297","0","0","0","0"
"HXAepTnchdti3ogS88CGTiAFKrxrDt8gfiFA9KeVZBh2","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9997111736992478","0.9863538028614923","1","0.9685066143078659","NO_BOND","false","false","false","false","false","true","0","0","298","0","0","0","0"
"8Mjq1SbLknY5UftyjekY5fLhv4jeE6A1Ht4fkTFpL7ZF","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9997111736992478","0.9863538028614923","1","0.9685066143078659","NO_BOND","false","false","false","false","false","true","0","0","299","0","0","0","0"
"EV4FXbtXSMKuBKG4hUeWNhaTQTEknYMXKxNry864mVdp","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9997111736992478","0.9863538028614923","1","0.9685066143078659","NO_BOND","false","false","false","false","false","true","0","0","300","0","0","0","0"
"9hRVfSz8GudfGFQd3X7HTjaGRiuwj7dpjS3jtuy8c7mk","7","0","1.17.22","0.9941241628738849","1","0.9","0","0.880682274579376","0.998595735941546","0.9990962982265758","1","0.9685060831815658","","false","false","false","false","false","true","0","0","301","0","0","0","0"
"6F4gdYb1sqHGMeFaeEcqt8N6S2anHre2BkZM7QWo8r6N","0","0","1.17.20","1","1","0.97","1","0.6558048958770432","0.9785766258988937","0.9783116973598712","1","0.9682674018996855","NO_BOND","false","false","false","false","false","true","0","0","302","0","0","0","0"
"3FLezD8GJgnawEHhZcsjdPxZVar9FzqEdViusQ5ZdSwe","7","0","1.17.22","1","1","0.9","0.93","0.880682274579376","0.9216425037433001","0.9956748558634412","1","0.9682159510916909","","false","false","false","false","false","true","0","0","303","0","0","0","0"
"DbPzQgfrGvNG6i5sYtQ3mGSKpGmbQfpqWHq5D7PCHwnq","7","0","1.17.22","0.9758078108959733","1","0.9","0","0.969058038971025","0.9991596289178","0.9976700282937314","1","0.9681697802203261","","false","false","false","false","false","true","0","0","304","0","0","0","0"
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf","0","0","1.17.20","1","1","1","0.92","0.9447753794584186","0.9450132308985282","0.9073732611030152","0.8367732259784861","0.9681426434832727","NO_BOND","false","false","false","false","false","true","8.141277397","0","305","0","0","0","0"
"6CEi8mpebENyYPfPDpXRHSPbJBUHEFwU7ftLVhwBSamt","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","306","0","0","0","0"
"6mEgxgVus3rWJrt3qFk3BvEV38SVHNCqBdQJXxLBbcst","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","307","0","0","0","0"
"47swqegP5k3gUnYRz35gfrSJ5FaWhjcuSm1TJwHu6z9h","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","308","0","0","0","0"
"BgheKvqFnT6qEyBtweMGGBRGtgqzb7DxAYn13uXqfoZW","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","309","0","0","0","0"
"9RkA9F2YB6UtTFaFS8oP3sSMXKyKcoQUbvDEft9ttpfb","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","310","0","0","0","0"
"CraRZ3Pk5mJC2sfGXGH2rFRYjr8LPVz2gLowNbujcND3","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","311","0","0","0","0"
"ENu5Y5DzdAPzC8cX6ZR6ezgSWZzVrjhEDnv1upGFANis","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","312","0","0","0","0"
"BkQJo4j8V6Xhi8p39B76GhF3csWzUz9C6VMz5Dn4bmKb","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","313","0","0","0","0"
"7PrwBc81z19peAGLjjq3Bt4uLtRonRrwR963gxJE8i18","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","314","0","0","0","0"
"77vww1KxwCCsVRFioJbV4CGwTVyeyrf3KRC9SZdbHwtc","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","315","0","0","0","0"
"EjCgjDEG9Moendqzv8wkCmnJiuNMAkDioYFRQxGYU7gc","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","316","0","0","0","0"
"82LBHm7QzS7AZ266njB8uQkMa2t891Ma7CjhfTwQfuy9","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","317","0","0","0","0"
"2uuSBFp7gLzBBA9w1u3ZfHd3ZrXypctbuRheH2EBgcpn","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","318","0","0","0","0"
"zuSTGUom2RaEsQDAoZ5rG6YwuepdkZKpcjUDFJZE54P","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","319","0","0","0","0"
"CVroX2HbjDHcawMySpXWP4ZnAStWVnt95ihAXBeq9q11","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","320","0","0","0","0"
"9RnayB6EWDfGpTTzY4k9RYafvH1YyLFSzsPypgf6xPpU","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","321","0","0","0","0"
"GULVKbHAQEXBanKujCnvujcvLvWFFwLnb9bn7HmfamJH","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","322","0","0","0","0"
"B8NFTRJDovY5DHA3HXHXC76rhafYM11gVasbsACzEAs1","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","323","0","0","0","0"
"g73uD1jYARir7KJBmS94KN5XjasoZwcxAgCrS59LyBG","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","324","0","0","0","0"
"4LHnYfRov5zXwsrijic9UrgmwswLLUyFo9ZK67MYzdpw","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","325","0","0","0","0"
"8etsTs3g9a8viLGq66sx3dkUNZY3GJz1U7g4u5joKH3q","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","326","0","0","0","0"
"72Ag5dggfQFknHXABYnG172r2vtepa5ugiZDJCmKnx4X","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","327","0","0","0","0"
"APLFy3sMEaUVXfoUVKLVSqPyWsgKens5iS3JCWjWUtVX","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","328","0","0","0","0"
"E8HaKuUc4cFesdgh8WhVvoAN98iWKPCLpxyX2rCphFzW","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","329","0","0","0","0"
"CmNNNuhJDsox8NRDXaRLN9fi62NzNTdaJTxJNkDHzCVV","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","330","0","0","0","0"
"CFxQ1dFznJGYdskGXCgayJkt5AVsvN2ms3PTHHvqooTx","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","331","0","0","0","0"
"6cEvDrwXz3Lq6J5s6iFtg3hcuYoznPPV8g6JZ1mJ5aVf","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","332","0","0","0","0"
"GDeQhGxQeHC65MWt7o27NdjichewGMm7iCHuZLvgGrsA","7","0","1.17.24","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","333","0","0","0","0"
"8b9afBA43fSDH2GHMFWVgz64Bsi5k96MDkrjPx8esePg","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","334","0","0","0","0"
"GV2i2sTn835Ktvkvq3ANLxbujPjfMCnzKjiH3JWUYDix","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","335","0","0","0","0"
"AJmRAtaMf646abDoNBK18ghFTwR3ocnQjRCttrQkzFET","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","336","0","0","0","0"
"D7rALJCR3KUMhTwtmjvk4ursBLbDNvAVRf2FwdQtbVF9","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","337","0","0","0","0"
"GGKZN9R2aGaW3rBA1HyzSUJESjNccpEfUQtQNZG2z9Dr","7","0","1.17.26","1","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9681283632430746","NO_BOND","false","false","false","false","false","true","0","0","338","0","0","0","0"
"2LdPsE15gum8SDCExPHuhYz2Gx66gxaETQcUruDoavSv","7","0","1.17.26","0.9972757004981525","1","0.92","0","0.9628666167159612","0.9953664142811165","0.9250691162195972","1","0.9680636756817802","NO_BOND","false","false","false","false","false","true","0","0","339","0","0","0","0"
"FXxmynYypFWd56xdTfjNd6fpJ7vqMpSCYKN6BzhWJsmX","7","0","1.17.26","0.9994226368891427","1","0.9","0","0.8751231555000645","0.9958025793630708","0.9863538028614923","1","0.9679421170782818","NO_BOND","false","false","false","false","false","true","0","0","340","0","0","0","0"
"4GuFVsx5XMjo2cseXW13KKWkM6XMDU3Jjy1c7PcEQoyW","7","0","1.17.26","0.9679930352808861","1","0.9","0","0.9972616598872235","0.9999100913161704","0.9999100913161704","1","0.9678301390902098","NO_BOND","false","false","false","false","false","true","0","0","341","0","0","0","0"
"HprbPTS27zWQMqfqvuTCMCnAwmMSqXMjCaMa3HxpEMsg","0","0","1.17.24","0.9518887378062659","1","0.9","0.92","0.9982953013953941","0.9982953013953941","0.9958529620924961","1","0.967663797851923","","false","false","false","false","false","true","0","0","342","0","0","0","0"
"FwnUt6MUucm4mKKGfRVcKo7W82MTusfZ2sDhnc8k6F5i","0","0","1.17.20","1","1","0.97","1","0.6558048958770432","0.9722215634268221","0.9783116973598712","1","0.9676523958540012","NO_BOND","false","false","false","false","false","true","0","0","343","0","0","0","0"
"6AdK8MMRrUUN7nn7SPkbiu1FjyL5mJpX8sPAhg3r2JWN","7","0","1.17.22","0.9703836034195602","1","0.9","0","0.9929326899110835","0.9951051285903973","0.997464902882186","1","0.9675414971392807","NO_BOND","false","false","false","false","false","true","0","0","344","0","0","0","0"
"9b9Th2hxmgf49rzs2mQcg1hHoasmQT51DDwUH1jFtPtk","7","0","1.17.22","0.9900158908481758","1","0.9","0.92","0.9628666167159612","0.9856187397921943","0.9250691162195972","1","0.9673169943925372","NO_BOND","false","false","false","false","false","true","0","0","345","0","0","0","0"
"CJznrtFkWvkK91W57btS77cXqRKce3DcoX8KXRp2WzpR","7","0","1.17.22","0.9901251646193774","1","0.9","0","0.880682274579376","0.999833676177898","0.998725824111136","1","0.9672880813009924","NO_BOND","false","false","false","false","false","true","0","0","346","0","0","0","0"
"CYygorPZPjJwbXTPMCFg6c85ZEBM7H3pKDVU4ARWP5iH","7","0","1.17.26","0.9727188738843261","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.9672085178142291","NO_BOND","false","false","false","false","false","true","0","0","347","0","0","0","0"
"7GLsg47ChRfrLNTouzzkZGJUFe7BvuSLd4UGPAowBxhr","7","0","1.17.26","0.9808904784151372","1","0.9","0","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.9671621227645284","NO_BOND","false","false","false","false","false","true","0","0","348","0","0","0","0"
"4PTVcstjs4s89uETGapnjTNPDa4XfHF9kLUu8WCeYNQb","7","0","1.17.22","1","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9250691162195972","1","0.9671505953229527","NO_BOND","false","false","false","false","false","true","0","0","349","0","0","0","0"
"CQr9DJLMeYqmXcfG8Z8cgSFw7ntXvVUamBM3dMVzWiJz","7","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9965658668785549","0.9250691162195972","1","0.9671402232491134","NO_BOND","false","false","false","false","false","true","0","0","350","0","0","0","0"
"7PHy8rXJtkfkgpsHVtSiiX3StdwD4MG2VdhoeciLzaHv","7","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9965658668785549","0.9250691162195972","1","0.9671402232491134","NO_BOND","false","false","false","false","false","true","0","0","351","0","0","0","0"
"DTWh2VQuUJmskHuZWy1KLNvzKqk7PeMkCoaNvZy415U7","7","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9961385672639503","0.9250691162195972","1","0.9670988716735065","","false","false","false","false","false","true","0","0","352","0","0","0","0"
"FkK9cat6c8zhLXeYFn4UTvy6fnSLB4p6SCbRQQfdFkkP","7","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9961385672639503","0.9250691162195972","1","0.9670988716735065","","false","false","false","false","false","true","0","0","353","0","0","0","0"
"9y1fMDRdYaYbCSWEv3sivjns4Sc7eDW8wFQYT1DnCsQa","6","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9961385672639503","0.9250691162195972","1","0.9670988716735065","NO_BOND","false","false","false","false","false","true","0","0","354","0","0","0","0"
"A8f4eVZPybix5Ep4W8Q6iAPZ83jo5Y2wWXttwF42MH87","7","0","1.17.22","1","1","0.9","0","0.9812314276042307","0.9961385672639503","0.9250691162195972","1","0.9670988716735065","NO_BOND","false","false","false","false","false","true","0","0","355","0","0","0","0"
"3LAzTH2Fbsza2wbnKgrDcQKdaQRshQkb4w4vk12E5KH2","7","0","1.17.26","1","1","0.9","0","0.9812314276042307","0.9961385672639503","0.9250691162195972","1","0.9670988716735065","NO_BOND","false","false","false","false","false","true","0","0","356","0","0","0","0"
